n,budget,pool_cap,optimal_dynamic,optimal_static,optimal_static_nonoverlap,static_nonoverlap_greedy,exact_joint_greedy,marginal_product_greedy,adaptivity_gap,static_fraction_dynamic,static_nonoverlap_fraction_dynamic,static_greedy_fraction_dynamic,exact_joint_fraction_dynamic,marginal_product_fraction_dynamic,exact_minus_marginal,root_choices_differ,dynamic_states,exact_greedy_states,marginal_greedy_states,runtime_seconds,setting,instance,seed,utilities,health_probabilities
5,3,5,2.6348683468570715,2.514681133987766,2.514681133987766,2.4669354892975157,2.6348683468570715,2.6348683468570715,1.0477942158331275,0.954385875479256,0.954385875479256,0.9362651808543414,1.0,1.0,0.0,0,2562,15,15,0.018419750034809113,random_n5_b3_g5,65,20260830,"(0.7618203689940857, 0.4219466024097321, 1.8827659055705004, 1.7137192876040632, 0.3474776377427189)","(0.2374196512461501, 0.8734605589172172, 0.3002493407417825, 0.9224545748710312, 0.3619756075232527)"
5,3,5,3.235034295456886,3.167062182262128,3.1488107839050743,2.761551972556109,3.1897226216340333,3.1897226216340333,1.0214621972298021,0.9789887503541418,0.9733469559587361,0.8536391643310518,0.9859934486980599,0.9859934486980599,0.0,0,2562,15,15,0.018393374979496002,random_n5_b3_g5,66,20260830,"(0.7614097747329699, 1.948828825842055, 0.2112190158855951, 0.2892189845982563, 1.1412305287820756)","(0.5418941154046966, 0.928336114468064, 0.8087550250879365, 0.13624982923838702, 0.8003454928657678)"
5,3,5,0.8101822558312004,0.8101822558312004,0.8101822558312004,0.8101822558312004,0.8101822558312004,0.8101822558312004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.018304833211004734,random_n5_b3_g5,67,20260830,"(0.49430540658214694, 1.3802573548088513, 0.20334488601964765, 0.21735801810561375, 0.19441747329923328)","(0.6475082114563441, 0.2526188222017187, 0.32093401496453833, 0.6507073446271396, 0.3810105194032186)"
5,3,5,0.9918845016894627,0.9918845016894628,0.9918845016894628,0.9918845016894628,0.9918845016894627,0.9918845016894627,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,2562,15,15,0.018324040807783604,random_n5_b3_g5,68,20260830,"(0.13995252953823276, 0.9346025490737092, 0.8746077363113004, 0.10153240025850047, 0.10966076024246661)","(0.1359012222482247, 0.5241550430748217, 0.4922884865349329, 0.7037019052002472, 0.37184569857699734)"
5,3,5,1.0835671182080326,1.0835671182080326,1.0835671182080326,1.0835671182080326,1.0835671182080326,1.0835671182080326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.018475249875336885,random_n5_b3_g5,69,20260830,"(0.35719671437618916, 0.4119040559960984, 1.3725406170538499, 0.21021970164593876, 0.20338171870719823)","(0.32886477861706376, 0.05646878233108852, 0.6145783487165664, 0.5830279125931792, 0.07916984577738317)"
5,3,5,1.224620119805048,1.224620119805048,1.224620119805048,1.224620119805048,1.224620119805048,1.224620119805048,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.018753958866000175,random_n5_b3_g5,70,20260830,"(0.13398829351810004, 0.17592852014010524, 0.28275748631213515, 1.9439688872582117, 1.240656482962331)","(0.7042643959100312, 0.3274801127993384, 0.6143527450342514, 0.12361499482352939, 0.6480475285332367)"
5,3,5,2.2230687525550676,2.153439412512477,2.1486660011820513,2.0945439840820437,2.2230687525550676,2.2230687525550676,1.0323340139676147,0.9686787284637227,0.9665315113230295,0.9421858778207804,1.0,1.0,0.0,0,2562,15,15,0.01836870890110731,random_n5_b3_g5,71,20260830,"(1.3333874860731592, 0.8281888535514572, 0.5509214416507133, 0.2924848643935838, 0.15158125587193727)","(0.8795697778138715, 0.9484250398144944, 0.3455730808787955, 0.08483311946148168, 0.6660481091821591)"
5,3,5,3.0789376415772116,2.973968745951484,2.973968745951484,2.3781167720646157,3.0658241810773967,3.0658241810773967,1.035295897365641,0.9659074304694406,0.9659074304694406,0.7723822463797628,0.9957409139039602,0.9957409139039602,0.0,0,2562,15,15,0.018336917273700237,random_n5_b3_g5,72,20260830,"(1.9221025961462486, 0.4984286794457543, 0.361121555386989, 1.57703427549286, 0.38225224330828367)","(0.8944450774770595, 0.5934583819242628, 0.738048560011986, 0.5569121750195548, 0.6765611846474949)"
5,3,5,1.7284072350641315,1.7002773205976882,1.7002773205976882,1.4132904313366343,1.7284072350641315,1.7284072350641315,1.0165443096403561,0.9837249498290838,0.9837249498290838,0.8176837047804854,1.0,1.0,0.0,0,2562,15,15,0.017942083068192005,random_n5_b3_g5,73,20260830,"(0.3187288361575172, 0.5754786940409666, 1.4406257752865408, 0.29176182139406565, 0.858131739202972)","(0.5881849251384421, 0.331705144092604, 0.5725455711484952, 0.6277442457054428, 0.7575085501623109)"
5,3,5,0.9570502331745336,0.9570502331745334,0.9570502331745334,0.9570502331745334,0.9570502331745336,0.9570502331745336,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,0,2562,15,15,0.01805533329024911,random_n5_b3_g5,74,20260830,"(0.47916842681359023, 1.7742456974347172, 0.46500747797987824, 0.9124602875392556, 1.3022761435869148)","(0.24277650801278433, 0.11139643930386492, 0.5002418377843073, 0.5773285608765084, 0.10194507446422435)"
5,3,5,0.7932304875142582,0.7932304875142582,0.7932304875142583,0.7932304875142583,0.7932304875142583,0.7932304875142583,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,2562,15,15,0.01841633301228285,random_n5_b3_g5,75,20260830,"(0.3459429318938403, 0.23875455422653338, 0.24902205892672805, 0.6501961647148508, 0.6387971278246133)","(0.36269050728881863, 0.35501473087379154, 0.09756168103716728, 0.5597012151536735, 0.4756513035809437)"
5,3,5,1.3508915972032538,1.3508915972032538,1.3508915972032538,1.3508915972032538,1.3508915972032538,1.3508915972032538,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.019085999578237534,random_n5_b3_g5,76,20260830,"(0.27952857616499854, 0.11726240917263601, 1.5140923002910025, 0.5077763709301559, 1.0387347876051136)","(0.2934397535194742, 0.6074337534702433, 0.5628430992248432, 0.5642661876382735, 0.20426210802722944)"
5,3,5,0.8026507654156554,0.8026507654156553,0.8026507654156553,0.8026507654156552,0.8026507654156554,0.8026507654156554,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0,0,2562,15,15,0.018571124877780676,random_n5_b3_g5,77,20260830,"(0.3755185513605972, 1.5138370592275523, 0.739235329182615, 0.8310863744303899, 0.7917190624190237)","(0.23666771442373302, 0.265780446991439, 0.23120875189610612, 0.07028088271203534, 0.2897300421481169)"
5,3,5,1.4034256032457855,1.3916274736163765,1.3916274736163765,1.3529640351882728,1.3861511279707772,1.3861511279707772,1.0084779366986407,0.9915933344794888,0.9915933344794888,0.9640440020897387,0.9876912069759476,0.9876912069759476,0.0,0,2562,15,15,0.01826495910063386,random_n5_b3_g5,78,20260830,"(0.17165194872261286, 0.19277457609926663, 0.39652802214818333, 0.44818239972630897, 1.868690082582392)","(0.0958596327076959, 0.7987195203777925, 0.2350004128058122, 0.3469930990893594, 0.579089313365202)"
5,3,5,1.2315520618017457,1.2315520618017457,1.2315520618017457,1.2315520618017455,1.2315520618017455,1.2315520618017455,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0,2562,15,15,0.0182712497189641,random_n5_b3_g5,79,20260830,"(0.7101110972515502, 0.2815992309762173, 1.7041452294426471, 0.10212702434216991, 1.653084739559454)","(0.23090461229507891, 0.1402943424085738, 0.4401704739141994, 0.6006164934968684, 0.19204685237530944)"
5,3,5,1.6514908495167144,1.596989222997786,1.5969892229977862,1.5910378006819166,1.5952684078206172,1.5952684078206172,1.034127735950917,0.9669985295196292,0.9669985295196293,0.9633948629794173,0.9659565527035466,0.9659565527035466,0.0,0,2562,15,15,0.018491584341973066,random_n5_b3_g5,80,20260830,"(0.33708700364969935, 0.21060746524350474, 1.3547513561939488, 0.42253042037944855, 0.22657807245365297)","(0.7585107170280065, 0.636682332210172, 0.8308227747176196, 0.28906242507129315, 0.7750966373656274)"
5,3,5,0.2955384705554469,0.2955384705554469,0.2955384705554469,0.29553847055544685,0.2955384705554469,0.2955384705554469,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.0,0,2562,15,15,0.018222125247120857,random_n5_b3_g5,81,20260830,"(0.1674558056633402, 0.12016004691551661, 0.11091569727148905, 0.7790970753355447, 0.15070648170071424)","(0.48862501229318445, 0.44906339201002554, 0.18536971656278456, 0.20505262086096543, 0.11882274534682619)"
5,3,5,0.6226783575038082,0.6226783575038082,0.6226783575038082,0.6226783575038082,0.6226783575038082,0.6226783575038082,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.01803179131820798,random_n5_b3_g5,82,20260830,"(0.1369237748834928, 0.7061809078070206, 0.13858492372514294, 1.597996241420424, 1.082754385638496)","(0.5956119677346415, 0.5092298803787821, 0.16690175351787495, 0.07198757644353236, 0.13671989111587296)"
5,3,5,0.6040054786930267,0.6040054786930268,0.6040054786930268,0.6040054786930268,0.6040054786930267,0.6040054786930267,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,2562,15,15,0.01893508294597268,random_n5_b3_g5,83,20260830,"(0.16979238732057186, 0.3197925016741203, 0.31562774173845476, 0.7738559915763823, 0.2857368199215355)","(0.739297754901422, 0.4317744318436315, 0.34625157120164407, 0.4373404781411991, 0.0851526340384648)"
5,3,5,1.2084713817971187,1.1745167388033084,1.1745167388033084,0.8549992437524391,1.1882627165810746,1.1882627165810746,1.0289094585645548,0.971902815817354,0.971902815817354,0.7075047507380515,0.9832774979031843,0.9832774979031843,0.0,0,2562,15,15,0.018569915555417538,random_n5_b3_g5,84,20260830,"(0.34104368105507316, 0.7786259925699303, 0.12221908748950912, 0.137061184910054, 0.7387278502972956)","(0.30626136371864043, 0.8118243651089866, 0.8058577420624446, 0.1959166533878256, 0.5794752469555284)"
5,3,5,1.8414482955944105,1.787116162451203,1.786974554233257,1.7089251882803531,1.8135643361429197,1.8135643361429197,1.0304021273405561,0.9704948907481167,0.9704179902897737,0.9280332184014541,0.9848575930596575,0.9848575930596575,0.0,0,2562,15,15,0.018644541036337614,random_n5_b3_g5,85,20260830,"(1.7784785479633791, 0.11449248932196134, 0.3060129277739613, 0.25597597436979147, 0.5056513250550222)","(0.7186568937116841, 0.34779977562206316, 0.9104844957486112, 0.44828286902174475, 0.45533087282851303)"
5,3,5,0.8454101163049015,0.8454101163049017,0.8454101163049017,0.8454101163049017,0.8454101163049017,0.8454101163049017,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,2562,15,15,0.018464415799826384,random_n5_b3_g5,86,20260830,"(0.10100129825671218, 0.10764863108500021, 1.321815008333779, 0.17578044150596184, 1.381065600424171)","(0.14374653055303482, 0.45150134521273066, 0.23872886215270073, 0.7407694656850186, 0.2893721627227734)"
5,3,5,0.6574007341678363,0.6574007341678363,0.6574007341678363,0.6574007341678363,0.6574007341678363,0.6574007341678363,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.01815912500023842,random_n5_b3_g5,87,20260830,"(1.4601023878486072, 0.1133113258162791, 0.8256160545461009, 0.11435922634646545, 0.5317406855393471)","(0.07004934658466153, 0.07801239851069111, 0.3578443716412882, 0.30931892568956615, 0.48835732295514345)"
5,3,5,0.9387089874323298,0.9387089874323301,0.9387089874323301,0.93870898743233,0.9387089874323298,0.9387089874323298,0.9999999999999997,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0,1.0,0.0,0,2562,15,15,0.01848062500357628,random_n5_b3_g5,88,20260830,"(0.8694050688334741, 0.13624963821542882, 0.6586200658257582, 0.114386416383287, 1.3099249618809727)","(0.4735804275128171, 0.476819750040852, 0.20053894987699122, 0.5458527024875536, 0.30146519714892905)"
5,3,5,1.4551007097008593,1.4551007097008593,1.4551007097008593,1.306565765266828,1.4442471445864244,1.4442471445864244,1.0,1.0,1.0,0.8979211930529764,0.992541021358813,0.992541021358813,0.0,0,2562,15,15,0.018619082868099213,random_n5_b3_g5,89,20260830,"(0.12935920338303727, 0.1167906873414525, 0.9617882761937302, 0.3669717225033996, 0.6339410147629128)","(0.23235101287206916, 0.23083057965533404, 0.8373726996198948, 0.8405353848531708, 0.5383351738564459)"
5,3,5,1.0696136206368252,1.0696136206368254,1.0613697095945371,1.0337833042627986,1.043599111337522,1.043599111337522,0.9999999999999998,1.0000000000000002,0.9922926270914727,0.9665016266783384,0.9756785919724782,0.9756785919724782,0.0,0,2562,15,15,0.0180886248126626,random_n5_b3_g5,90,20260830,"(0.5156627700002282, 0.9543366292654862, 0.16900388116802423, 0.3238692390481715, 0.16329239822671693)","(0.43104391791577273, 0.6440533775741805, 0.8935034223617054, 0.5096751275293977, 0.4277549418038657)"
5,3,5,0.6282834177154452,0.628283417715445,0.628283417715445,0.628283417715445,0.6282834177154452,0.6282834177154452,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,0,2562,15,15,0.018381624948233366,random_n5_b3_g5,91,20260830,"(0.10899232474978594, 0.5318997803197373, 0.11140556237955662, 0.10294613451050198, 0.5040475388325854)","(0.14839884259598682, 0.7502909869259209, 0.1638438746904321, 0.4071179770376822, 0.371577222659769)"
5,3,5,2.613543977889008,2.517222322464678,2.517222322464678,2.517222322464678,2.613543977889008,2.613543977889008,1.0382650569100385,0.9631451943264677,0.9631451943264677,0.9631451943264677,1.0,1.0,0.0,0,2562,15,15,0.018112084362655878,random_n5_b3_g5,92,20260830,"(0.43221023965609173, 0.6565797391143394, 1.8290194711566226, 1.7980114093272583, 1.2590218123798087)","(0.9030692707163046, 0.29182139621991415, 0.8390670710841542, 0.30253140955744673, 0.20639272749171061)"
5,3,5,1.0135355881829209,0.9929357768030269,0.9929357768030269,0.9890172952641112,0.9890172952641113,0.9890172952641113,1.0207463683564908,0.9796752954508232,0.9796752954508232,0.9758091445385096,0.9758091445385098,0.9758091445385098,0.0,0,2562,15,15,0.01839104201644659,random_n5_b3_g5,93,20260830,"(0.11928973864929622, 0.14056256040410559, 0.9906474164816347, 0.1989388998982617, 0.4614027969501509)","(0.5719328321686556, 0.5891133403311697, 0.7984337414497898, 0.5751342302140783, 0.17993246531882195)"
5,3,5,2.2647946602256033,2.223291481223971,2.223291481223971,1.4602564720027649,2.151856768167221,2.151856768167221,1.0186674483989764,0.9816746393258018,0.9816746393258018,0.6447632969327578,0.9501332751962899,0.9501332751962899,0.0,0,2562,15,15,0.01793916616588831,random_n5_b3_g5,94,20260830,"(1.0337104571315625, 0.1133011760212606, 1.5361384342909148, 0.4182173016453587, 0.5335301754987753)","(0.876320056052519, 0.3109270693611915, 0.5518784665539065, 0.24822739766627483, 0.8803036332824145)"
5,3,5,1.9642084749417645,1.9642084749417643,1.9642084749417643,1.9642084749417643,1.9642084749417643,1.9642084749417643,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0,2562,15,15,0.018865458201617002,random_n5_b3_g5,95,20260830,"(0.6771927805274848, 1.9173522154187101, 0.10916014203918946, 1.2213027372006735, 0.8367088433553069)","(0.6077874945999064, 0.4708847906111612, 0.15351337067372858, 0.5320279364212795, 0.15712295464566167)"
5,3,5,0.8522947430850822,0.8358085941059079,0.8358085941059079,0.8358085941059079,0.8522947430850821,0.8522947430850821,1.0197247899763584,0.9806567515370342,0.9806567515370342,0.9806567515370342,0.9999999999999999,0.9999999999999999,0.0,0,2562,15,15,0.017891916912049055,random_n5_b3_g5,96,20260830,"(1.2363022053947472, 0.16593478731111821, 0.5325555072259155, 0.13944927962725015, 1.233878918484347)","(0.1632757613546493, 0.8589986265627777, 0.8117456927463705, 0.5763956219558911, 0.11905641921882772)"
5,3,5,2.6512972857773107,2.6512972857773107,2.6512972857773107,2.2491498248937396,2.4964195969439036,2.4964195969439036,1.0,1.0,1.0,0.8483204946345091,0.9415841861023141,0.9415841861023141,0.0,0,2562,15,15,0.018099625129252672,random_n5_b3_g5,97,20260830,"(0.10231565924517241, 0.1896290977013781, 1.8138165471450478, 1.488932063968603, 1.3327179867787953)","(0.8876355740712084, 0.8487908727003896, 0.4217005119890847, 0.6182854486348309, 0.7247031252041363)"
5,3,5,1.1986642713105238,1.1986642713105238,1.1986642713105238,1.1986642713105238,1.1986642713105238,1.1986642713105238,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2562,15,15,0.017943875398486853,random_n5_b3_g5,98,20260830,"(0.9526081221588409, 0.14607382562301954, 0.5757030795347384, 0.3658879856090954, 1.129389824269011)","(0.38026144681813, 0.06695341464770722, 0.5002444982133677, 0.29541230896128606, 0.4856001166301668)"
5,3,5,2.6846188379837868,2.6846188379837868,2.6846188379837868,1.9623315933895433,2.681334677376026,2.681334677376026,1.0,1.0,1.0,0.7309535214553219,0.9987766752727448,0.9987766752727448,0.0,0,2562,15,15,0.01813408313319087,random_n5_b3_g5,99,20260830,"(0.7871621731724817, 1.8134347498914267, 0.10387389680250578, 1.897729198293908, 0.10190053337950052)","(0.21032109669846688, 0.6414734479461119, 0.7145794413905451, 0.7144284790597804, 0.652853237074835)"
5,3,5,0.8205671608418303,0.8170314234163412,0.8127488517077827,0.8127488517077825,0.8191054927553134,0.8191054927553134,1.0043275415414317,0.9956911053790383,0.9904720667519441,0.990472066751944,0.9982187099895427,0.9982187099895427,0.0,0,2562,15,15,0.01798762520775199,random_n5_b3_g5,100,20260830,"(0.20226852206163418, 0.15220376302980135, 0.413936924378499, 0.9392383952540936, 0.8295446260792537)","(0.9359818428377592, 0.16549417921262755, 0.6128968100832342, 0.3254744623395747, 0.18511137638368846)"
5,3,5,0.9630655197339888,0.9630655197339886,0.9630655197339886,0.9630655197339886,0.9630655197339886,0.9630655197339886,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0,2562,15,15,0.01780933327972889,random_n5_b3_g5,101,20260830,"(1.3821791878189453, 0.42588805730366336, 0.3215642019209318, 0.4320880188319979, 0.7905215160667753)","(0.2655206138349342, 0.16459899184780952, 0.5704254191225075, 0.40313948735836963, 0.5219846016993591)"
5,3,5,0.5050516155386386,0.5050516155386388,0.5050516155386388,0.5050516155386388,0.5050516155386388,0.5050516155386388,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,2562,15,15,0.01864983281120658,random_n5_b3_g5,102,20260830,"(0.11297349430693146, 0.5724624665085178, 0.14315857365780485, 0.9075981471967496, 0.11270804123065757)","(0.10272612446109453, 0.20423148664379687, 0.5066041307912615, 0.34774424249037367, 0.18935978049954078)"
